ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas
858,simple,"DESINF FLORAL",,"DESINFETANTE FLORAL HIGIFORT 5",1,0,visible,,"Limpa e desodoriza ambientes.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/DESINF-FLORAL.jpg,,,,,,,,,0,
859,simple,DOSAD2,,"DOSADOR DE CLORO AZUL /CINZA",1,0,visible,,"Liberação contínua de cloro.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/DOSAD2.jpg,,,,,,,,,0,
860,simple,814899,,"ELEVADOR ALCALINIDADE 2KG NEOCLOR",1,0,visible,,"Corrige pH e aumenta alcalinidade.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
861,simple,FILTR2,,"FILTRO DE CAFÉ (103)",1,0,visible,,"Filtro para cafeteira doméstica.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/FILTR2.jpg,,,,,,,,,0,
862,simple,FITAD1,,"FITA DUREX",1,0,visible,,"Fita adesiva transparente.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/FITAD1.jpg,,,,,,,,,0,
863,simple,843,,"LIMPADOR DESENGORDURANTE UTIL 500ML COZINHA",1,0,visible,,"Remove gordura da cozinha com facilidade.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/843.jpg,,,,,,,,,0,
864,simple,LIMPA14,,"LIMPADOR PERFUMADO BAMBOO 5 LITROS UTIL",1,0,visible,,"Fragrância refrescante. Uso em pisos.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA14.jpg,,,,,,,,,0,
865,simple,9091,,"LIMPA GRUDE SANOL PRO 60ML",1,0,visible,,"Remove etiquetas, chicletes e colas.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/9091.jpg,,,,,,,,,0,
866,simple,112,,"MULTIUSO CLASSICO 05L ALQUIMIS",1,0,visible,,"Limpeza geral com aroma suave.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/112.jpg,,,,,,,,,0,
867,simple,1100,,"MULTIUSO FRESH 05L ALQUIMIS",1,0,visible,,"Limpador multiuso com aroma cítrico refrescante. Ideal para superfícies diversas.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1100.jpg,,,,,,,,,0,
868,simple,6311,,"OLEO DE PEROBA 200ml - POLWAX",1,0,visible,,"Restaura e dá brilho à madeira. Proteção duradoura.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/6311.jpg,,,,,,,,,0,
869,simple,OLEOP1,,"OLEO PARA MADIRA POLWAX 200 ML",1,0,visible,,"Hidrata e realça móveis de madeira. Acabamento acetinado.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
870,simple,"PA 0020",,"PA DE LIXO  COM CABO 60,0 CM DALCIN",1,0,visible,,"Pá com cabo longo. Prática para limpeza diária.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/PA-0020.jpg,,,,,,,,,0,
871,simple,39026,,"PAPEL HIGIENICO CAI-CAI C/8000fls. 10x20cm (CAIXA FOLHA SIMPLES) SLIM - NOBRE",1,0,visible,,"Papel interfolha folha simples. Econômico e eficiente.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/39026.jpg,,,,,,,,,0,
872,simple,59695,,"SABONETE LIQUIDO GLICERINADO REFIL 800 ML  ALGODAO - NOBRE",1,0,visible,,"Hidrata suavemente. Fragrância delicada de algodão.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/59695.jpg,,,,,,,,,0,
873,simple,182768,,"SAPONACEO CREMOSOL LAVANDA 300ML NOBRE",1,0,visible,,"Limpeza eficaz sem riscar. Aroma lavanda.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/182768.jpg,,,,,,,,,0,
874,simple,814900,,"SODA BARRILHA LEVE 2 KG NEOCLOR",1,0,visible,,"Ajusta pH da água. Uso em piscinas.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
875,simple,632,,"TIRA MANCHAS T.CARINHO 450G ROSA POTE",1,0,visible,,"Remove manchas difíceis de roupas. Ação potente.",,,taxable,,1,10,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/632.jpg,,,,,,,,,0,
876,simple,CABOE3,,"CABO EXTENSOR DE AÇO NOVIÇA  1,6 METROS",1,0,visible,,"Cabo resistente e extensível. Ideal para limpeza em altura.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/CABOE3.jpg,,,,,,,,,0,
877,simple,54779,,"CABO METALICO 22 X 1,47 C/PONTEIRA ROSA MARSALA - NOBRE",1,0,visible,,"Cabo metálico com ponteira. Durável e leve.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/54779.jpg,,,,,,,,,0,
878,simple,6829,,"DESINFETANTE PRAMIM CITRUS 05L",1,0,visible,,"Aroma cítrico. Elimina germes e perfuma ambientes.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/6829.jpg,,,,,,,,,0,
879,simple,314,,"DETERGENTE UTIL CONC 5L NEUTRO",1,0,visible,,"Detergente concentrado neutro. Limpa sem agredir.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/314.jpg,,,,,,,,,0,
880,simple,60328,,"DISPENSER P/HIGIENICO ROLAO 300/500m. NEW CLASSIC BRANCO -NOBRE",1,0,visible,,"Dispenser moderno. Ideal para banheiros corporativos.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/60328.jpg,,,,,,,,,0,
881,simple,DISP02,,"DISPENSER P/HIGIENICO ROLAO 300/500m. NEW CLASSIC PRETO -NOBRE",1,0,visible,,"Elegante e prático. Dispensa grandes rolos.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/DISP02.jpg,,,,,,,,,0,
882,simple,40301,,"DISPENSER P/ SABONETE LIQ/ALCOOL GEL 800ml. (C/RESERV.) NEW CLASSIC PRETO/BRANCO - NOBRE",1,0,visible,,"Versátil. Para sabonete ou álcool gel.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/40301.jpg,,,,,,,,,0,
883,simple,29139,,"ESCOVA SANITARIA C/SUPORTE NOBRE",1,0,visible,,"Higienização de vasos sanitários. Acompanha suporte.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/29139.jpg,,,,,,,,,0,
884,simple,19919,,"JIMO ANTIFORMIGA CARTUCHO 2,5G",1,0,visible,,"Combate formigas. Aplicação discreta e eficaz.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/19919.jpg,,,,,,,,,0,
885,simple,LIMPA39,,"LIMPADOR CONCENTRADO COALA CHÁ BRANCO",1,0,visible,,"Perfuma e higieniza. Fragrância sofisticada.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA39.jpg,,,,,,,,,0,
886,simple,1312,,"NOVIÇA RODO MAXIMA ADEREN C/CABO G - NOVIÇA",1,0,visible,,"Rodo com alta aderência. Limpeza eficiente.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1312.jpg,,,,,,,,,0,
887,simple,PAPEL29,,"PAPEL HIGIENICO BRANCO LUXO SOFT 301",1,0,visible,,"Papel macio folha dupla. Uso premium.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
888,simple,PAPEL24,,"PAPEL HIGIENICO ROLL-OM 8X300M SOFT",1,0,visible,,"Rolo institucional. Alta metragem e suavidade.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/PAPEL24.jpg,,,,,,,,,0,
889,simple,PASTI2,,"PASTILHA ADESIVA LAVANDA SANILUX C/3",1,0,visible,,"Perfuma e higieniza o vaso sanitário.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/PASTI2.jpg,,,,,,,,,0,
890,simple,REFIL8,,"REFIL MOP PÓ ALGODÃO 40 CM  AZUL - NOBRE",1,0,visible,,"Refil para mop. Algodão azul de alta absorção.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/REFIL8.jpg,,,,,,,,,0,
891,simple,21938,,"SACO LIXO 240L - 4 RESISTENTE - PRETO C/50 - ECOPRAX",1,0,visible,,"Saco reforçado. Ideal para descarte pesado.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/21938.jpg,,,,,,,,,0,
892,simple,9147,,"SACOS DE LIXOS 60L AZUL (60 X 70) REFORCADO - FD C/100 UN.",1,0,visible,,"Alta resistência. Ideal para resíduos médios.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/9147.jpg,,,,,,,,,0,
893,simple,29199,,"Saponaceo cremoso 300ml lavanda - Nobre",1,0,visible,,"Limpador suave com aroma lavanda.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/29199.jpg,,,,,,,,,0,
894,simple,4797,,"SAPONACEO CREMOSO SANOL ORIGINAL 200ML",1,0,visible,,"Limpa sem riscar. Para superfícies difíceis.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/4797.jpg,,,,,,,,,0,
895,simple,SAPON6,,"SAPONACEO CREMOSO SANOL ORIGINAL 500ML",1,0,visible,,"Maior rendimento. Limpeza profunda.",,,taxable,,1,11,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SAPON6.jpg,,,,,,,,,0,
896,simple,9005,,"AVENTAL VINIL 0,65 X 1,20 - UN",1,0,visible,,"Protege o corpo. Impermeável.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
897,simple,BOMAR5,,"BOM AR AEROSOL TALCO",1,0,visible,,"Odorizador com fragrância suave de talco.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/BOMAR5.jpg,,,,,,,,,0,
898,simple,465,,"DESINFETANTE UTIL 5L BAMBOO",1,0,visible,,"Desinfetante perfumado. Aroma fresco de bamboo.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/465.jpg,,,,,,,,,0,
899,simple,39999,,"DISPENSER P/ PAPEL TOALHA 1/3D. PRETO NEW CLASSIC - NOBRE",1,0,visible,,"Design moderno. Ideal para papel interfolha.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/39999.jpg,,,,,,,,,0,
900,simple,10.01.0571,,"GEL SANIT. ADESIVO ZAP CLEAN APARELHO LAVANDA - 38G",1,0,visible,,"Gel adesivo perfumado. Uso prático.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
901,simple,19807,,"JIMO MULTI SUPERFICIES AERO 400ML",1,0,visible,,"Limpa e protege diversas superfícies.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/19807.jpg,,,,,,,,,0,
902,simple,1954,,"LIMPA VIDROS VEJA VIDREX SQUEEZE 500 ML",1,0,visible,,"Vidros brilhantes sem marcas.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1954.jpg,,,,,,,,,0,
903,simple,10.02.0788,,"REFIL BOM AR SECAR  CHARM  AUTO   ROSAS  AMSTERDA  269ML",1,0,visible,,"Odorizante floral. Aroma sofisticado.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
904,simple,4795,,"SAPONACEO CREMOSO SANOL LAVANDA 200ML",1,0,visible,,"Limpador com perfume lavanda.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/4795.jpg,,,,,,,,,0,
905,simple,V296,,"VASSOURA DE PALHA SERRANA",1,0,visible,,"Varre grandes áreas externas.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/V296.jpg,,,,,,,,,0,
906,simple,VASSO10,,"VASSOURA NOVIÇA ORIGINAL S/CABO",1,0,visible,,"Cerdas resistentes. Encaixe universal.",,,taxable,,1,12,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/VASSO10.jpg,,,,,,,,,0,
907,simple,6186,,"BOBINA PICOTADA - DOG C/500 UN.",1,0,visible,,"Sacos descartáveis para fezes. Uso pet.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/6186.jpg,,,,,,,,,0,
908,simple,2695,,"CABO DE MADEIRA 150cm C/ROSCA",1,0,visible,,"Cabo longo com rosca. Versátil.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/2695.jpg,,,,,,,,,0,
909,simple,FILTR1,,"FILTRO DE CAFÉ 102",1,0,visible,,"Filtro para cafés coados.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/FILTR1.jpg,,,,,,,,,0,
910,simple,1568,,"FOLHA PAPEL A4  CHAMEX C/500",1,0,visible,,"Papel branco para impressoras.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1568.jpg,,,,,,,,,0,
911,simple,10.03.0763,,"LIMPADOR PERFUMADO CONCENTRADO SECAR JASMIM DO EGITO 120ML",1,0,visible,,"Perfuma e higieniza. Aroma marcante.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
912,simple,4015,,"LUSTRA MOVEIS SANOL FLORAL 200ML",1,0,visible,,"Protege e dá brilho. Aroma floral.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/4015.jpg,,,,,,,,,0,
913,simple,4017,,"LUSTRA MOVEIS SANOL JASMIM 200ML",1,0,visible,,"Brilho e perfume de jasmim.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/4017.jpg,,,,,,,,,0,
914,simple,4016,,"LUSTRA MOVEIS SANOL LAVANDA 200ML",1,0,visible,,"Acabamento perfumado. Lavanda suave.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/4016.jpg,,,,,,,,,0,
915,simple,4774,,"MULTIUSO SANOL EXTRATOS NATURAIS HORTELA E SALVIA 500ML",1,0,visible,,"Limpa e perfuma. Aromas naturais.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/4774.jpg,,,,,,,,,0,
916,simple,1302,,"NOVIÇA RODO MAXIMA ADEREN C/CABO M - NOVIÇA",1,0,visible,,"Tamanho médio. Excelente aderência ao piso.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/1302.jpg,,,,,,,,,0,
917,simple,2500,,"PEDRA SANITARIA LAVANDA SANOL 27G",1,0,visible,,"Perfuma e higieniza o vaso sanitário. Aroma de lavanda.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2500.jpg,,,,,,,,,0,
918,simple,182545,,"RODO PLASTICO 45CM DUPLO C/CABO BETTANIN (M)",1,0,visible,,"Rodo leve com borracha dupla. Ideal para uso doméstico.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/182545.jpg,,,,,,,,,0,
919,simple,5006010,,"SABAO EM PO 800 GRAMAS GIRANDO SOL",1,0,visible,,"Lava roupas com eficiência. Aroma suave.",,,taxable,,1,13,,0,0,,,,,1,,,,"Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/5006010.jpg,,,,,,,,,0,
920,simple,SACOB1,,"SACO BOBINA ESTRELA 30 X 40 500 UNID",1,0,visible,,"Sacos leves para uso geral. Práticos e resistentes.",,,taxable,,1,13,,0,0,,,,,1,,,,Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOB1.jpg,,,,,,,,,0,
921,simple,SACOD4,,"SACO DE LIXO 40L",1,0,visible,,"Capacidade média. Ideal para resíduos domésticos.",,,taxable,,1,13,,0,0,,,,,1,,,,Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOD4.jpg,,,,,,,,,0,
922,simple,830,,"SACOS DE  LIXO 105L C1 LB PRETO C/100",1,0,visible,,"Alta capacidade. Ideal para lixo volumoso.",,,taxable,,1,13,,0,0,,,,,1,,,,Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/830.jpg,,,,,,,,,0,
923,simple,SACOS8,,"SACOS DE LIXO 110 L PRETO  12 MICRAS PCT C/100",1,0,visible,,"Resistência média. Ideal para uso corporativo.",,,taxable,,1,13,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
924,simple,LIMPA43,,"LIMPADOR PERFUMADO CONCENTRADO COALA  CHÁ BRANCO",1,0,visible,,"Perfuma e limpa. Fragrância sofisticada de chá branco.",,,taxable,,1,14,,0,0,,,,,1,,,,Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA43.jpg,,,,,,,,,0,
925,simple,LIMPA33,,"LIMPADOR PERFUMADO CONCENTRADO CRAVO E CANELA - COALA",1,0,visible,,"Aroma marcante e aconchegante. Limpeza eficiente.",,,taxable,,1,14,,0,0,,,,,1,,,,Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/LIMPA33.jpg,,,,,,,,,0,
926,simple,60565,,"LUVA DE BORRACHA/LATEX TOP M AMARELA CA 41506 - NOBRE",1,0,visible,,"Protege as mãos. Confortável e resistente.",,,taxable,,1,14,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/60565.jpg,,,,,,,,,0,
927,simple,464,,"SACOS DE  LIXOS 130L  0,10  C  PRETO C/50 10 MICRAS",1,0,visible,,"Sacos grandes e reforçados. Ideal para resíduos pesados.",,,taxable,,1,14,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/464.jpg,,,,,,,,,0,
928,simple,SACOS3,,"SACOS DE LIXOS 60L A PRETO C/100",1,0,visible,,"Capacidade intermediária. Uso residencial ou comercial.",,,taxable,,1,14,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOS3.jpg,,,,,,,,,0,
929,simple,V036,,"VASSOURA DE NYLON C/ CAPA PLASTICA C/ CABO",1,0,visible,,"Cerdas duras. Ideal para pisos externos.",,,taxable,,1,14,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/V036.jpg,,,,,,,,,0,
930,simple,MOPAB1,,"MOP ABRASIVO BETTANIN",1,0,visible,,"Mop com ação abrasiva. Remove sujeiras difíceis.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/MOPAB1.jpg,,,,,,,,,0,
931,simple,180535,,"PAPEL HIG.FOLHA SIMPLES 30M BRANCO PALOMA - PCT C/8 UN",1,0,visible,,"Papel econômico folha simples. Uso doméstico.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/180535.jpg,,,,,,,,,0,
932,simple,5062,,"PAPEL TOALHA BOBINA 20 X 200 24GR VIOLETA - FD C/6 UN",1,0,visible,,"Toalhas de papel em bobina. Alta absorção.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99",Uncategorized,,,,,,,,,,,,0,
933,simple,10.01.0756,,"PASTILHA SANITARIA ADESIVA ZAP CLEAN MARINE C/3 10G",1,0,visible,,"Perfuma e higieniza vaso sanitário. Aroma marinho.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
934,simple,SACOS1,,"SACOS DE LIXO 50 LITROS C/100",1,0,visible,,"Resistência média. Para uso residencial.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SACOS1.jpg,,,,,,,,,0,
935,simple,451,,"SACOS DE LIXOS 100L  PRETO C/100 12 MICRAS",1,0,visible,,"Alta capacidade. Ideal para áreas comuns.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/451.jpg,,,,,,,,,0,
936,simple,SUPOR8,,"SUPORTE ARTICULADO AZUL",1,0,visible,,"Acessório versátil para limpeza. Articulado para cantos.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SUPOR8.jpg,,,,,,,,,0,
937,simple,SUPOR6,,"SUPORTE PARA MOP ÚMIDO PONTA CORTADA",1,0,visible,,"Encaixe reforçado. Para mops úmidos.",,,taxable,,1,15,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/SUPOR6.jpg,,,,,,,,,0,
938,simple,CABOD1,,"CABO DE ALUMINIO 140 CM C/ ROSCA DALCIN",1,0,visible,,"Leve e durável. Ideal para rodo ou vassoura.",,,taxable,,1,16,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/CABOD1.jpg,,,,,,,,,0,
939,simple,10.03.0768,,"LIMPADOR PERFUMADO CONCENTRADO SECAR CITRONELA DA INDIA  120ML",1,0,visible,,"Aroma repelente e refrescante. Uso geral.",,,taxable,,1,16,,0,0,,,,,1,,,,Uncategorized,,,,,,,,,,,,0,
940,simple,10.03.0767,,"LIMPADOR PERFUMADO CONCENTRADO SECAR LOTUS DA TAILANDIA 120ML",1,0,visible,,"Fragrância exótica. Perfuma e higieniza.",,,taxable,,1,16,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
941,simple,2039,,"DESINFETANTE SANOL BAMBOO SPA 5L",1,0,visible,,"Desinfeta e perfuma ambientes. Aroma bamboo.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/2039.jpg,,,,,,,,,0,
942,simple,1982,,"DETERGENTE NEUTRO 5L GUIMARAES",1,0,visible,,"Detergente suave para limpeza geral.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/1982.jpg,,,,,,,,,0,
943,simple,ESCOV5,,"ESCOVÃO NOVIÇA COM CABO",1,0,visible,,"Ideal para esfregar pisos e calçadas.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/ESCOV5.jpg,,,,,,,,,0,
944,simple,ESPON4,,"ESPONJA DE AÇO BOM BRIL EMBALAGEN C/8 UNIDADES",1,0,visible,,"Esponjas para limpeza pesada. Tradicional.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/ESPON4.jpg,,,,,,,,,0,
945,simple,ESTOJ1,,"ESTOJO DE TESTE NETUNO",1,0,visible,,"Teste para análise de água. Piscinas.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/ESTOJ1.jpg,,,,,,,,,0,
946,simple,FLANE2,,"FLANELA BRANCA 28 X 38",1,0,visible,,"Pano macio para limpeza e polimento.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,,,,,,,,,,0,
947,simple,7927,,"LIMPADOR ALQUIMIS 05L ALK40",1,0,visible,,"Desengordurante concentrado. Uso industrial.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99","Produtos de Limpeza, Uncategorized",,,https://cleanx.com.br/wp-content/uploads/2025/05/7927.jpg,,,,,,,,,0,
948,simple,PILHA2,,"PILHAS AAA COM 2 UN",1,0,visible,,"Pilha pequena para controle remoto.",,,taxable,,1,17,,0,0,,,,,1,,,"9,99",Uncategorized,,,https://cleanx.com.br/wp-content/uploads/2025/05/PILHA2.jpg,,,,,,,,,0,
